date,Open,High,Low,Close,Volume,InterestRate,ExchangeRate,VIX,TEDSpread,EFFR,Gold,Oil
2017/7/19,23.89999962,23.95999908,23.79999924,23.93666649,1579200,1.15,1.1518,9.79,0.22,1.16,1241.199951,47.11999893
2017/7/20,23.94000053,24.04999924,23.90333366,24.00666618,1771800,1.15,1.1634,9.58,0.18,1.16,1244.800049,46.79000092
2017/7/21,23.98333359,24.26333237,23.98333359,24.24666786,2538900,1.15,1.1655,9.36,0.17,1.16,1254.300049,45.77000046
2017/7/24,24.12999916,24.25666618,24.12999916,24.21333313,1456800,1.15,1.1642,9.43,0.16,1.16,1253.900024,46.34000015
2017/7/25,24.34333229,24.45000076,24.19000053,24.24666786,2342700,1.15,1.1656,9.43,0.16,1.16,1251.699951,47.88999939
2017/7/26,23.25333214,24.84333229,23.17333221,24.81666756,2962800,1.15,1.1632,9.6,0.2,1.16,1249,48.75
2017/7/27,24.83333206,25.07666779,24.56666756,24.77666664,3807000,1.15,1.1656,10.11,0.22,1.16,1259.599976,49.04000092
2017/7/28,24.7733326,24.91333389,24.7033329,24.79000092,1554900,1.15,1.1754,10.29,0.25,1.16,1268.400024,49.70999908
2017/7/31,24.81666756,24.88333321,24.75666618,24.79000092,1940100,1.15,1.1826,10.26,0.26,1.07,1266.599976,50.16999817
2017/8/1,24.80999947,24.94000053,24.7033329,24.92666626,2125500,1.16,1.1799,10.09,0.25,1.16,1272.599976,49.15999985
2017/8/2,24.92000008,24.97333336,24.79333305,24.88999939,1164300,1.16,1.1861,10.28,0.25,1.16,1271.800049,49.59000015
2017/8/3,24.86333275,25.09000015,24.84333229,25.03000069,1674600,1.16,1.188,10.44,0.25,1.16,1267.800049,49.02999878
2017/8/4,25.16666794,25.2266674,24.97999954,25.03666687,2314500,1.16,1.1754,10.03,0.25,1.16,1258.300049,49.58000183
2017/8/7,25.09000015,25.18666649,24.99333382,25.00333214,1451400,1.16,1.1788,9.93,0.3,1.16,1258.199951,49.38999939
2017/8/8,25.03000069,25.12999916,24.98999977,25.08333206,1261500,1.16,1.1724,10.96,0.27,1.16,1256.400024,49.16999817
2017/8/9,24.94666672,25.42666626,24.89333344,25.41666794,1733100,1.16,1.1748,11.11,0.27,1.16,1273,49.56000137
2017/8/10,25.34333229,25.59666634,25.19666672,25.30666733,2252100,1.16,1.1751,16.04,0.28,1.16,1283.699951,48.59000015
2017/8/11,25.38666725,25.45999908,25.13666725,25.16666794,2020800,1.16,1.1811,15.51,0.3,1.16,1287.699951,48.81999969
2017/8/14,25.31999969,25.63666725,25.31333351,25.60000038,2119500,1.16,1.1786,12.33,0.3,1.16,1284.199951,47.59000015
2017/8/15,25.69666672,25.73333359,25.61000061,25.66666794,2347800,1.16,1.1736,12.04,0.29,1.16,1273.699951,47.54999924
2017/8/16,25.76666641,25.91666794,25.67666626,25.70666695,1805100,1.16,1.1703,11.74,0.32,1.16,1276.900024,46.77999878
2017/8/17,25.68333244,25.81333351,25.39666748,25.42666626,1680300,1.16,1.1736,15.55,0.34,1.16,1286.400024,47.09000015
2017/8/18,25.37666702,25.39999962,24.87333298,24.96999931,4626000,1.16,1.1748,14.26,0.31,1.16,1285.699951,48.50999832
2017/8/21,24.96666718,25.14666748,24.88999939,25.09666634,2827500,1.16,1.1814,13.19,0.32,1.16,1290.800049,47.36999893
2017/8/22,25.19333267,25.55666733,25.13999939,25.47999954,2081400,1.16,1.1762,11.35,0.33,1.16,1285.099976,47.63999939
2017/8/23,25.37666702,25.37666702,25.2033329,25.22999954,2070600,1.16,1.1802,12.25,0.34,1.16,1288.900024,48.40999985
2017/8/24,25.29999924,25.29999924,24.96999931,24.97999954,2563800,1.16,1.1801,12.23,0.32,1.16,1286.5,47.43000031
2017/8/25,25.08333206,25.38333321,25.08333206,25.25,1681200,1.16,1.1874,11.28,0.31,1.16,1292.5,47.86999893
2017/8/28,25.33333206,25.38333321,25.12666702,25.20999908,1638600,1.16,1.1973,11.32,0.31,1.16,1309.699951,46.56999969
2017/8/29,25.04333305,25.12666702,24.95666695,25.06999969,2298900,1.16,1.2025,11.7,0.31,1.16,1313.099976,46.43999863
2017/8/30,25.04999924,25.17666626,25.01666641,25.02666664,1757400,1.16,1.1927,11.22,0.31,1.16,1308.099976,45.95999908
2017/8/31,25.05666733,25.25333214,25.05666733,25.12666702,1760100,1.16,1.1894,10.59,0.33,1.07,1316.199951,47.22999954
2017/9/1,25.15999985,25.22999954,25.06333351,25.12333298,1651200,1.15,1.1878,10.13,0.32,1.16,1324.5,47.29000092
2017/9/4,25.15999985,25.22999954,25.06333351,25.12333298,1651200,1.15,1.1878,10.13,0.32,1.16,1324.5,47.29000092
2017/9/5,25.12333298,25.12333298,24.56666756,24.79333305,3149700,1.15,1.1911,12.23,0.31,1.16,1339.199951,48.65999985
2017/9/6,24.87999916,25.02666664,24.71666718,24.72999954,2398500,1.15,1.1943,11.63,0.27,1.16,1333.900024,49.15999985
2017/9/7,24.73999977,24.78333282,24.45000076,24.57333374,3294300,1.15,1.2028,11.55,0.29,1.16,1345.099976,49.09000015
2017/9/8,24.58333206,24.91666794,24.58333206,24.78333282,2528400,1.15,1.2041,12.12,0.29,1.16,1346,47.47999954
2017/9/11,24.87999916,25.05333328,24.68666649,24.72333336,4331100,1.15,1.1964,10.73,0.28,1.16,1331,48.06999969
2017/9/12,24.63333321,25.01333237,24.59000015,25.01000023,1609200,1.15,1.1968,10.58,0.3,1.16,1328,48.22999954
2017/9/13,24.96999931,25.03000069,24.83333206,24.91333389,1934700,1.15,1.1898,10.5,0.3,1.16,1323.400024,49.29999924
2017/9/14,24.78000069,24.91333389,24.76666641,24.89999962,3594900,1.15,1.1886,10.44,0.29,1.16,1324.699951,49.88999939
2017/9/15,24.90999985,25.06666756,24.80333328,24.91666794,4269900,1.15,1.1959,10.17,0.29,1.16,1320.400024,49.88999939
2017/9/18,24.93666649,25.09333229,24.87000084,25.03000069,2921100,1.15,1.1938,10.15,0.28,1.16,1306.300049,49.90999985
2017/9/19,25.09333229,25.47999954,25.09000015,25.44000053,2647200,1.15,1.198,10.18,0.3,1.16,1306.199951,49.47999954
2017/9/20,25.2966671,25.62999916,25.21999931,25.57999992,3229800,1.15,1.1998,9.78,0.3,1.16,1312,50.40999985
2017/9/21,25.61000061,25.61000061,25.12666702,25.36666679,2538900,1.15,1.1946,9.67,0.31,1.16,1290.599976,50.54999924
2017/9/22,25.36000061,25.55666733,25.30333328,25.47333336,1421400,1.15,1.1969,9.59,0.32,1.16,1293.300049,50.65999985
2017/9/25,25.4766674,25.71666718,25.29999924,25.70666695,2658900,1.15,1.1852,10.21,0.29,1.16,1306.800049,52.22000122
2017/9/26,25.82333374,25.83333206,25.44333267,25.45666695,1558800,1.15,1.1772,10.17,0.28,1.16,1297,51.88000107
2017/9/27,25.62000084,25.81999969,25.56666756,25.70999908,1733400,1.15,1.1747,9.87,0.28,1.16,1283.400024,52.13999939
2017/9/28,25.70000076,26.10333252,25.65999985,25.87666702,2099700,1.15,1.1776,9.55,0.29,1.16,1285.5,51.56000137
2017/9/29,25.85666656,25.94333267,25.67000008,25.85666656,1718100,1.15,1.1813,9.51,0.29,1.06,1281.5,51.66999817
2017/10/1,25.85666656,25.94333267,25.67000008,25.85666656,1718100,1.15,1.1813,9.51,0.29,1.06,1281.5,51.66999817
2017/10/2,25.88999939,25.94000053,25.71666718,25.93000031,2079300,1.15,1.1745,9.45,0.34,1.16,1272.699951,50.58000183
2017/10/3,25.87333298,26,25.71666718,25.91666794,2570700,1.15,1.1759,9.51,0.29,1.16,1271.5,50.41999817
2017/10/4,25.84666634,25.88333321,25.7033329,25.85666656,2035800,1.15,1.176,9.63,0.29,1.16,1273.699951,49.97999954
2017/10/5,25.90999985,26.0233326,25.80666733,25.88333321,2124600,1.15,1.1706,9.19,0.3,1.16,1269.900024,50.79000092
2017/10/6,25.90999985,25.95000076,24.56999969,24.63333321,7802400,1.15,1.1732,9.65,0.3,1.16,1271.599976,49.29000092
2017/10/9,24.5,25.10000038,24.4766674,24.83333206,6078600,1.15,1.1732,10.33,0.3,1.16,1281.800049,49.58000183
2017/10/10,24.78000069,24.93000031,24.5466671,24.85333252,3735900,1.15,1.1804,10.08,0.3,1.16,1290.599976,50.91999817
2017/10/11,24.88666725,25.22999954,24.79333305,25.20999908,4105500,1.15,1.1847,9.85,0.28,1.16,1285.800049,51.29999924
2017/10/12,25.23666763,25.25,24.90666771,24.96999931,3924900,1.15,1.184,9.91,0.29,1.16,1293.300049,50.59999847
2017/10/13,24.93333244,24.98333359,24.70000076,24.78000069,3446100,1.15,1.1837,9.61,0.28,1.16,1301.5,51.45000076
2017/10/16,24.78000069,24.83333206,24.58333206,24.7033329,2737200,1.15,1.181,9.91,0.26,1.16,1299.900024,51.86999893
2017/10/17,24.72999954,24.96999931,24.65999985,24.90333366,2944800,1.15,1.1754,10.31,0.29,1.16,1283,51.88000107
2017/10/18,24.89333344,24.97333336,24.72999954,24.86666679,5075700,1.15,1.1775,10.07,0.29,1.16,1279.900024,52.04000092
2017/10/19,24.64333344,24.68000031,24.13666725,24.31333351,5985600,1.15,1.1842,10.05,0.28,1.16,1286.900024,51.29000092
2017/10/20,24.34000015,24.48999977,24.06666756,24.30666733,5802300,1.15,1.177,9.97,0.27,1.16,1277.400024,51.47000122
2017/10/23,24.29333305,24.52666664,24.20999908,24.49666786,3901500,1.15,1.1762,11.07,0.29,1.16,1277.699951,51.90000153
2017/10/24,24.58333206,24.64666748,24.41333389,24.48333359,3976500,1.15,1.1766,11.16,0.27,1.16,1275,52.47000122
2017/10/25,24.23666763,24.54000092,24.11666679,24.14666748,5853300,1.15,1.1802,11.23,0.27,1.16,1275.400024,52.18000031
2017/10/26,24.2033329,24.29000092,24.00333214,24.09666634,4391400,1.15,1.17,11.3,0.29,1.16,1266.300049,52.63999939
2017/10/27,24.21999931,24.21999931,23.92333221,24.11333275,3964500,1.15,1.158,9.8,0.3,1.16,1268.5,53.90000153
2017/10/30,24.09666634,24.37666702,24.02000046,24.13333321,5684700,1.15,1.1626,10.5,0.28,1.16,1274.099976,54.15000153
2017/10/31,24.13333321,24.28000069,23.98333359,24.21666718,3082800,1.15,1.1648,10.18,0.25,1.07,1267,54.38000107
2017/11/1,24.34000015,24.34000015,24.12000084,24.13666725,2175300,1.16,1.1618,10.2,0.22,1.16,1274.099976,54.29999924
2017/11/2,24.11333275,24.4766674,24.0233326,24.38999939,3191700,1.16,1.1672,9.93,0.24,1.16,1274.900024,54.54000092
2017/11/3,24.36333275,24.37999916,24.11000061,24.13333321,2059500,1.16,1.1616,9.14,0.23,1.16,1266.5,55.63999939
2017/11/6,24.07333374,24.15333366,23.94333267,23.98999977,1881900,1.16,1.16,9.4,0.23,1.16,1279.400024,57.34999847
2017/11/7,23.93333244,24.25666618,23.88333321,24.00666618,3633600,1.16,1.1577,9.89,0.2,1.16,1273.699951,57.20000076
2017/11/8,24.04000092,24.30333328,23.98333359,24.24666786,1900800,1.16,1.1591,9.78,0.2,1.16,1281.599976,56.81000137
2017/11/9,24.18666649,24.59666634,24.04999924,24.57666779,3004200,1.16,1.1648,10.5,0.19,1.16,1285.599976,57.16999817
2017/11/10,24.48333359,24.58666611,24.31666756,24.5233326,3588000,1.16,1.1648,11.29,0.2,1.16,1272.400024,56.74000168
2017/11/13,24.5466671,25.2966671,24.44000053,25.13666725,4048800,1.16,1.1656,11.5,0.2,1.16,1277.300049,56.75999832
2017/11/14,25.10333252,25.33666611,25.01000023,25.32333374,3219300,1.16,1.1764,11.59,0.18,1.16,1281.5,55.70000076
2017/11/15,25.30999947,25.47999954,25.21666718,25.30999947,3876900,1.16,1.1794,13.13,0.19,1.16,1276.5,55.33000183
2017/11/16,25.33333206,25.41333389,25.26333237,25.32333374,2703900,1.16,1.1772,11.76,0.19,1.16,1277.400024,55.13999939
2017/11/17,25.33333206,25.39333344,25.25333214,25.31666756,3131400,1.16,1.1799,11.43,0.18,1.16,1295.800049,56.54999924
2017/11/20,25.31666756,25.71666718,25.31666756,25.62999916,3144000,1.16,1.1741,10.65,0.17,1.16,1274.599976,56.09000015
2017/11/21,25.70999908,25.78666687,25.64333344,25.74666786,2307000,1.16,1.1741,9.73,0.17,1.16,1281.099976,56.83000183
2017/11/22,25.79000092,25.79000092,25.65666771,25.72333336,2239800,1.16,1.1789,9.88,0.19,1.16,1291.599976,58.02000046
2017/11/23,25.79000092,25.79000092,25.65666771,25.72333336,2239800,1.16,1.1789,9.88,0.19,1.16,1291.599976,58.02000046
2017/11/24,25.76666641,25.80999947,25.69333267,25.75,709800,1.16,1.1936,9.67,0.21,1.16,1286.699951,58.95000076
2017/11/27,25.82666779,25.91333389,25.69333267,25.74333382,1216800,1.16,1.1911,9.87,0.23,1.16,1293.800049,58.11000061
2017/11/28,25.81666756,26.13999939,25.69333267,26.11333275,2940900,1.16,1.1878,10.03,0.2,1.16,1294.699951,57.99000168
2017/11/29,26.18333244,26.55999947,26.10333252,26.18666649,4042500,1.16,1.1858,10.7,0.21,1.16,1282.099976,57.29999924
2017/11/30,26.32666779,26.61666679,26.23333359,26.38666725,3284400,1.16,1.1898,11.28,0.24,1.07,1273.199951,57.40000153
2017/12/1,26.48666763,26.57333374,26.25,26.42000008,2256600,1.3,1.191,11.43,0.24,1.16,1278.800049,58.36000061
2017/12/4,26.66666794,26.66666794,26.22999954,26.30999947,3439800,1.3,1.1848,11.68,0.23,1.16,1274.300049,57.47000122
2017/12/5,26.29999924,26.37999916,26.06999969,26.17000008,2526000,1.3,1.182,11.33,0.24,1.16,1261.599976,57.61999893
2017/12/6,26.24666786,26.38999939,26.04333305,26.10666656,2058000,1.3,1.1788,11.02,0.24,1.16,1262.800049,55.95999908
2017/12/7,26.12666702,26.18000031,25.58666611,25.93000031,3311700,1.3,1.179,10.16,0.27,1.16,1249.800049,56.68999863
2017/12/8,25.97999954,26.27000046,25.82666779,26.26000023,2002500,1.3,1.1761,9.58,0.29,1.16,1245.199951,57.36000061
2017/12/11,26.39999962,26.71333313,26.32999992,26.40666771,2723100,1.3,1.1802,9.34,0.25,1.16,1243.699951,57.99000168
2017/12/12,26.40333366,26.54333305,26.28000069,26.42333221,2110200,1.3,1.1725,9.92,0.25,1.17,1238.5,57.13999939
2017/12/13,26.42000008,26.5,26.04333305,26.06999969,2086200,1.3,1.1762,10.18,0.31,1.17,1245.400024,56.59999847
2017/12/14,26.03333282,26.16333389,25.78666687,25.82333374,1701600,1.3,1.1778,10.49,0.3,1.41,1253.800049,57.04000092
2017/12/15,25.97999954,26.03666687,25.7733326,25.83666611,4012500,1.3,1.1778,9.42,0.32,1.41,1254.300049,57.29999924
2017/12/18,25.95000076,25.96666718,25.61666679,25.65666771,2316300,1.3,1.1804,9.53,0.27,1.42,1262.199951,57.15999985
2017/12/19,25.69000053,25.7733326,25.33666611,25.37000084,3143100,1.3,1.1822,10.03,0.29,1.42,1260.699951,57.45999908
2017/12/20,25.45999908,25.57333374,24.98333359,25.01666641,2585700,1.3,1.1881,9.72,0.3,1.42,1266.099976,58.09000015
2017/12/21,25.09666634,25.23666763,25.04333305,25.13333321,2398500,1.3,1.1872,9.62,0.34,1.42,1267.300049,58.36000061
2017/12/22,25.2033329,25.37666702,25.11666679,25.36333275,2389500,1.3,1.1839,9.9,0.38,1.42,1275.400024,58.47000122
2017/12/25,25.2033329,25.37666702,25.11666679,25.36333275,2389500,1.3,1.1839,9.9,0.38,1.42,1275.400024,58.47000122
2017/12/26,25.41666794,25.41666794,25.28000069,25.37666702,1562100,1.3,1.1867,10.25,0.38,1.42,1284.099976,59.97000122
2017/12/27,25.39333344,25.61000061,25.34333229,25.44666672,1988400,1.3,1.1902,10.47,0.27,1.42,1287,59.63999939
2017/12/28,25.45000076,25.57999992,25.43333244,25.55666733,1409400,1.3,1.1952,10.18,0.32,1.42,1294.099976,59.84000015
2017/12/29,25.60000038,25.72333336,25.53333282,25.61000061,2769900,1.3,1.2022,11.04,0.32,1.33,1306.300049,60.41999817
2018/1/1,25.60000038,25.72333336,25.53333282,25.61000061,2769900,1.41,1.2022,11.04,0.32,1.33,1306.300049,60.41999817
2018/1/2,25.71666718,25.7733326,25.48999977,25.57999992,3387000,1.41,1.205,9.77,0.28,1.42,1313.699951,60.36999893
2018/1/3,25.5466671,25.95666695,25.52666664,25.88666725,3041100,1.41,1.203,9.15,0.31,1.42,1316.199951,61.63000107
2018/1/4,25.87999916,26.31999969,25.84666634,26.22999954,2942700,1.41,1.2064,9.22,0.31,1.42,1319.400024,62.00999832
2018/1/5,26.33666611,26.51666641,26.23333359,26.40333366,2800500,1.41,1.2039,9.22,0.33,1.42,1320.300049,61.43999863
2018/1/8,26.42000008,26.84333229,26.39999962,26.65333366,2544600,1.41,1.1973,9.52,0.28,1.42,1318.599976,61.72999954
2018/1/9,26.71666718,26.91666794,26.69666672,26.72333336,1811700,1.41,1.1922,10.08,0.28,1.42,1311.699951,62.95999908
2018/1/10,26.79999924,27.12666702,26.71333313,27.07666779,2788500,1.41,1.1958,9.82,0.31,1.42,1317.400024,63.56999969
2018/1/11,27.10000038,27.10000038,26.65333366,26.81999969,2179800,1.41,1.2035,9.88,0.31,1.42,1320.599976,63.79999924
2018/1/12,26.90333366,27.18333244,26.75333214,27.14333344,2770200,1.41,1.213,10.16,0.31,1.42,1333.400024,64.30000305
2018/1/15,26.90333366,27.18333244,26.75333214,27.14333344,2770200,1.41,1.213,10.16,0.31,1.42,1333.400024,64.30000305
2018/1/16,27.29333305,27.38333321,26.74333382,26.80666733,2156400,1.41,1.2244,11.66,0.3,1.42,1335.400024,63.72999954
2018/1/17,26.94333267,26.94333267,26.7733326,26.81999969,2043300,1.41,1.2229,11.91,0.32,1.42,1338,63.97000122
2018/1/18,26.73333359,26.74666786,26.29999924,26.61000061,5168400,1.41,1.2238,12.22,0.31,1.42,1326,63.95000076
2018/1/19,26.65333366,26.78000069,26.61000061,26.69000053,2026800,1.41,1.2238,11.27,0.32,1.42,1331.900024,63.36999893
2018/1/22,26.79999924,26.88666725,26.7033329,26.87666702,2438400,1.41,1.223,11.03,0.31,1.42,1330.900024,63.49000168
2018/1/23,26.89666748,26.95000076,26.59666634,26.73666763,1431300,1.41,1.2277,11.1,0.33,1.42,1335.699951,64.47000122
2018/1/24,26.84000015,27.10666656,26.64333344,27.05666733,2397900,1.41,1.239,11.47,0.34,1.42,1355.900024,65.61000061
2018/1/25,27.09333229,27.28333282,26.95000076,27.05999947,2192400,1.41,1.2488,11.58,0.36,1.42,1362.400024,65.51000214
2018/1/26,27.13333321,27.13333321,26.92333221,27.12000084,1508700,1.41,1.2422,11.08,0.38,1.42,1351.599976,66.13999939
2018/1/29,27.12000084,27.44666672,27.08666611,27.21666718,4704300,1.41,1.2352,13.84,0.34,1.42,1351.599976,65.55999756
2018/1/30,27.16333389,27.40666771,27.12333298,27.28333282,4458000,1.41,1.239,14.79,0.35,1.42,1335.400024,64.5
2018/1/31,27.35000038,27.76333237,26.84333229,26.96999931,5402100,1.41,1.2428,13.54,0.34,1.34,1339,64.73000336
2018/2/1,26.77000046,27.38666725,26.71666718,27.12333298,3833700,1.42,1.2482,13.47,0.33,1.42,1344.300049,65.80000305
2018/2/2,27.01333237,27.26666641,26.76000023,26.78000069,4488000,1.42,1.2446,17.31,0.33,1.42,1333.699951,65.44999695
2018/2/5,26.53000069,26.99333382,25.73333359,25.82333374,6287100,1.42,1.2418,37.32,0.3,1.42,1333,64.15000153
2018/2/6,24.96999931,26.00333214,24.32666779,25.90666771,8921400,1.42,1.2381,29.98,0.29,1.42,1326.099976,63.38999939
2018/2/7,25.84000015,26.21666718,25.74666786,25.75666618,4362300,1.42,1.2281,27.73,0.27,1.42,1311.599976,61.79000092
2018/2/8,25.72333336,25.9766674,24.93333244,25.06999969,4960500,1.42,1.2238,33.46,0.28,1.42,1316.900024,61.15000153
2018/2/9,25.07333374,25.55333328,24.61000061,25.37000084,5033100,1.42,1.2226,29.06,0.29,1.42,1313.099976,59.20000076
2018/2/12,25.68333244,26.0466671,25.68000031,25.85333252,3418200,1.42,1.2267,25.61,0.22,1.42,1324.199951,59.29000092
2018/2/13,25.79333305,26.21999931,25.68666649,26.16666794,2565600,1.42,1.2363,24.97,0.27,1.42,1328.099976,59.18999863
2018/2/14,26.06666756,26.62000084,25.96666718,26.58666611,3737700,1.42,1.2396,19.26,0.29,1.42,1355.5,60.59999847
2018/2/15,26.81333351,26.89333344,26.20000076,26.79333305,2630400,1.42,1.2482,19.13,0.31,1.42,1352.099976,61.34000015
2018/2/16,26.63999939,26.76666641,26.28666687,26.34000015,3219900,1.42,1.2442,19.46,0.29,1.42,1353.199951,61.68000031
2018/2/19,26.63999939,26.76666641,26.28666687,26.34000015,3219900,1.42,1.2442,19.46,0.29,1.42,1353.199951,61.68000031
2018/2/20,26.28333282,26.81333351,26.18333244,26.26666641,3476400,1.42,1.2348,20.6,0.26,1.42,1328.800049,61.90000153
2018/2/21,26.35333252,26.88666725,26.28000069,26.37333298,2686500,1.42,1.2314,20.02,0.3,1.42,1330,61.68000031
2018/2/22,26.44000053,26.55333328,25.98666763,26.06666756,1471800,1.42,1.2326,18.72,0.33,1.42,1330.599976,62.77000046
2018/2/23,26.21999931,26.83333206,26.17333221,26.82666779,4316400,1.42,1.2298,16.49,0.35,1.42,1328.199951,63.54999924
2018/2/26,27.02666664,27.23999977,26.88666725,27.21999931,3390000,1.42,1.2296,15.8,0.33,1.42,1330.699951,63.90999985
2018/2/27,27.24666786,27.51333237,27.07666779,27.22999954,3141900,1.42,1.2239,18.59,0.37,1.42,1315.5,63.00999832
2018/2/28,27.37666702,27.56999969,26.91333389,26.91666794,2119200,1.42,1.2211,19.85,0.39,1.35,1315.5,61.63999939
2018/3/1,27,27,26.40666771,26.53333282,1980600,1.51,1.2216,22.47,0.42,1.42,1302.900024,60.99000168
2018/3/2,26.42666626,26.92666626,26.35000038,26.86333275,1383600,1.51,1.2314,19.59,0.41,1.42,1321.099976,61.25
2018/3/5,26.72999954,27.31333351,26.66333389,27.25666618,1623900,1.51,1.233,18.73,0.36,1.42,1318.099976,62.56999969
2018/3/6,27.5233326,28.15666771,27.34666634,27.96999931,3698100,1.51,1.2415,18.36,0.4,1.42,1333.599976,62.59999847
2018/3/7,27.68333244,28.03666687,27.67666626,27.98333359,1665000,1.51,1.2397,17.76,0.41,1.42,1326,61.15000153
2018/3/8,28.07333374,28.33666611,27.87999916,28.28666687,1887000,1.51,1.2314,16.54,0.43,1.42,1319.900024,60.11999893
2018/3/9,28.46999931,28.88999939,28.36333275,28.84333229,2041500,1.51,1.2326,14.64,0.45,1.42,1322.400024,62.04000092
2018/3/12,28.90666771,29,28.39333344,28.62999916,2487600,1.51,1.2318,15.78,0.43,1.42,1319.400024,61.36000061
2018/3/13,28.82333374,28.82333374,28.34000015,28.41666794,1436400,1.51,1.2398,16.35,0.42,1.42,1325.900024,60.70999908
2018/3/14,28.53333282,28.5466671,28.03333282,28.12333298,1645800,1.51,1.2362,17.23,0.42,1.42,1324.400024,60.95999908
2018/3/15,28.12000084,28.12000084,27.84666634,28.02666664,1974300,1.51,1.2321,16.59,0.44,1.43,1316.800049,61.18999863
2018/3/16,28.06333351,28.16333389,27.85333252,27.98999977,3631200,1.51,1.228,15.8,0.45,1.43,1311.300049,62.34000015
2018/3/19,27.97333336,28.06666756,27.62000084,27.87333298,1472700,1.51,1.2329,19.02,0.45,1.43,1316.800049,62.06000137
2018/3/20,28.00333214,28.24666786,27.90999985,28.04999924,2726400,1.51,1.2271,18.2,0.47,1.44,1311.099976,63.40000153
2018/3/21,28.04000092,28.2966671,27.99666786,28.06999969,1633500,1.51,1.2268,17.86,0.56,1.44,1320.699951,65.16999817
2018/3/22,27.87000084,28.04333305,27.30666733,27.34000015,2054100,1.51,1.231,23.34,0.6,1.68,1326.599976,64.30000305
2018/3/23,27.40333366,27.54999924,26.87333298,26.90666771,2160900,1.51,1.236,24.87,0.58,1.68,1349.300049,65.87999725
2018/3/26,27.31333351,27.90333366,27.25666618,27.83333206,2550300,1.51,1.244,21.03,0.53,1.68,1354.400024,65.55000305
2018/3/27,27.90333366,28.15333366,27.12999916,27.30666733,4139400,1.51,1.241,22.5,0.56,1.68,1341.300049,65.25
2018/3/28,27.31333351,28.24333382,27.31333351,27.82999992,4467900,1.51,1.2351,22.87,0.61,1.68,1324.199951,64.37999725
2018/3/29,28.12333298,28.87000084,28.00666618,28.73999977,4308000,1.51,1.2297,19.97,0.61,1.68,1322.800049,64.94000244
2018/3/30,28.12333298,28.87000084,28.00666618,28.73999977,4308000,1.51,1.232,19.97,0.61,1.67,1322.800049,64.94000244
2018/4/1,28.12333298,28.87000084,28.00666618,28.73999977,4308000,1.69,1.232,19.97,0.61,1.67,1322.800049,64.94000244
2018/4/2,28.73999977,28.80333328,28.15333366,28.51000023,4882800,1.69,1.2288,23.62,0.61,1.68,1342.099976,63.00999832
2018/4/3,28.52666664,28.90333366,28.36666679,28.88333321,4917300,1.69,1.2261,21.1,0.6,1.69,1332.800049,63.50999832
2018/4/4,28.46999931,28.79999924,28.37999916,28.73999977,3822600,1.69,1.2292,20.06,0.64,1.69,1335.800049,63.36999893
2018/4/5,28.83333206,28.97999954,28.67000008,28.77000046,3174300,1.69,1.223,18.94,0.64,1.69,1324.300049,63.54000092
2018/4/6,28.63333321,28.72999954,28.16333389,28.39999962,2808000,1.69,1.2274,21.49,0.64,1.69,1331.900024,62.06000137
2018/4/9,28.48666763,28.88666725,28.31999969,28.43000031,1798200,1.69,1.232,21.77,0.61,1.69,1336.300049,63.41999817
2018/4/10,28.71333313,28.80333328,28.34333229,28.64999962,2385000,1.69,1.2338,20.47,0.63,1.69,1342,65.51000214
2018/4/11,28.44333267,28.73999977,28.38666725,28.58333206,2288100,1.69,1.2384,20.24,0.64,1.69,1356.5,66.81999969
2018/4/12,28.52000046,29.01000023,28.52000046,28.87333298,2485800,1.69,1.232,18.49,0.63,1.69,1338.400024,67.06999969
2018/4/13,28.94000053,28.9766674,28.56333351,28.64333344,1699200,1.69,1.2322,17.41,0.62,1.69,1344.800049,67.38999939
2018/4/16,28.83333206,28.99333382,28.60333252,28.65999985,2321400,1.69,1.2373,16.56,0.6,1.69,1347.5,66.22000122
2018/4/17,28.82666779,28.94666672,28.59000015,28.63333321,3979500,1.69,1.2345,15.25,0.59,1.69,1347.199951,66.51999664
2018/4/18,28.78333282,28.78333282,28.53333282,28.54999924,2559900,1.69,1.238,15.6,0.58,1.69,1351.199951,68.47000122
2018/4/19,28.64666748,29.07666779,28.57666779,28.97999954,2010300,1.69,1.2336,15.96,0.57,1.69,1346.800049,68.29000092
2018/4/20,29,29.21999931,28.91666794,29.13999939,3098400,1.69,1.2282,16.88,0.58,1.7,1336.699951,68.37999725
2018/4/23,29.13999939,29.19666672,28.7966671,28.98333359,2302800,1.69,1.2216,16.34,0.52,1.7,1322.5,68.63999939
2018/4/24,29.10666656,29.21999931,28.61666679,28.75,5276400,1.69,1.2226,18.02,0.52,1.7,1331.400024,67.69999695
2018/4/25,28.7733326,29.32333374,28.62333298,29.26333237,3292200,1.69,1.2178,17.84,0.55,1.7,1321.199951,68.05000305
2018/4/26,29.45000076,29.55999947,29.13999939,29.38666725,4105800,1.69,1.2113,16.24,0.57,1.7,1316.300049,68.19000244
2018/4/27,29.44000053,29.64999962,29.25,29.60000038,3052800,1.69,1.2108,15.41,0.58,1.7,1320.300049,68.09999847
2018/4/30,29.63333321,29.92000008,29.44000053,29.44000053,2580900,1.69,1.2074,15.93,0.52,1.69,1316.199951,68.56999969
2018/5/1,29.33666611,29.68666649,29.31999969,29.67000008,2063100,1.7,1.2,15.49,0.53,1.7,1303.800049,67.25
